Speed_ref,Speed,Current,Bus_voltage,PWM
2427.46,673.45,54.019,47.96,65.0
2427.46,678.64,53.184,48.66,65.0
2427.46,664.98,52.302,47.64,64.9
2427.46,672.39,52.738,47.65,65.5
2427.46,690.29,52.746,47.41,70.4
2427.46,697.03,54.259,47.98,68.2
2427.46,679.31,53.369,47.81,63.6
2427.46,671.47,53.379,47.27,64.6
2427.46,665.15,51.884,48.11,64.9
2427.46,697.94,53.918,47.16,70.4
2427.46,697.24,53.781,46.71,66.5
2427.46,710.67,54.284,46.61,69.6
2427.46,718.98,51.296,47.38,67.4
2427.46,705.29,52.112,47.62,64.5
2427.46,719.82,53.624,47.88,70.0
2427.46,710.68,51.948,47.85,65.6
2427.46,729.64,54.046,47.41,70.8
2427.46,714.18,52.603,48.06,64.8
2427.46,709.49,52.021,47.51,66.5
2427.46,715.41,52.292,46.82,67.9
2427.46,704.25,50.689,46.81,64.4
2427.46,693.42,54.452,48.21,64.3
2427.46,698.47,53.37,46.35,67.6
2427.46,686.5,52.797,47.47,64.3
2427.46,681.12,52.995,49.02,65.7
2427.46,661.03,52.481,47.89,61.4
2427.46,692.88,52.841,47.26,71.4
2427.46,687.05,54.635,46.72,64.5
2427.46,694.1,53.442,48.25,68.7
2427.46,695.73,54.146,48.07,68.0
2427.46,681.53,53.03,47.93,63.8
2427.46,703.74,52.981,47.43,68.9
2427.46,689.27,53.494,47.86,64.3
2427.46,706.15,53.481,47.37,68.7
2427.46,708.63,52.805,46.99,67.4
2427.46,712.49,52.432,47.96,67.3
2427.46,717.59,53.112,47.42,68.5
2427.46,688.67,52.429,47.9,62.2
2427.46,678.83,54.091,47.51,64.4
2427.46,820.24,33.856,47.76,65.6
2427.46,930.39,32.964,47.53,65.5
2427.46,1021.58,32.934,47.53,64.0
2427.46,1091.23,32.277,47.63,62.7
2427.46,1133.75,30.157,49.2,59.3
2427.46,1171.13,29.429,48.13,59.1
2427.46,1201.31,29.549,49.05,58.2
2427.46,1228.23,28.027,47.71,59.4
2427.46,1227.95,27.904,47.68,55.4
2427.46,1274.9,28.33,47.08,62.8
2427.46,1281.42,28.261,48.58,57.5
2427.46,1292.97,29.736,47.36,56.4
2427.46,1282.93,28.591,48.75,55.2
2427.46,1279.23,27.853,47.35,54.8
2427.46,1262.9,26.978,48.35,53.1
2427.46,1278.69,26.908,46.94,58.8
2427.46,1283.8,28.669,47.58,56.7
2427.46,1285.43,28.104,47.82,56.2
2427.46,1292.45,26.986,47.48,57.4
2427.46,1286.94,27.768,47.7,57.1
2427.46,1306.88,29.494,47.59,60.8
2427.46,1294.04,28.219,48.24,55.6
2427.46,1319.4,27.011,46.67,59.4
2427.46,1323.42,28.668,47.48,57.8
2427.46,1319.98,26.444,48.41,57.2
2427.46,1320.33,28.18,48.07,57.1
2427.46,1310.13,25.841,48.48,55.1
2427.46,1297.73,27.554,48.27,53.7
2427.46,1304.74,27.177,47.19,58.8
2427.46,1297.92,28.247,48.17,55.4
2427.46,1286.98,28.099,47.86,56.3
2427.46,1289.34,28.68,48.94,56.5
2427.46,1306.2,27.995,48.14,58.5
2427.46,1303.36,28.457,48.1,55.4
2427.46,1303.55,27.688,48.16,55.9
2427.46,1326.26,30.564,47.94,59.8
2427.46,1327.21,28.281,48.03,56.4
2427.46,1336.13,28.578,47.6,59.0
2427.46,1309.41,26.372,48.19,52.6
2427.46,1288.42,26.906,48.34,54.4
2427.46,1286.95,27.762,48.35,56.0
2427.46,1296.09,26.098,48.19,59.2
2427.46,1299.27,27.742,48.53,57.4
2427.46,1292.07,27.123,48.43,54.5
2427.46,1289.62,28.303,48.18,54.5
2427.46,1282.98,27.657,47.2,57.7
2427.46,1297.6,26.221,47.19,57.8
2427.46,1320.86,26.873,47.55,61.0
2427.46,1326.63,26.016,47.76,58.9
2427.46,1312.6,27.339,48.56,54.6
2427.46,1332.04,26.754,46.31,60.0
2427.46,1324.89,26.167,47.27,57.0
2427.46,1321.67,27.94,47.71,56.5
2427.46,1310.08,26.811,47.32,56.2
2427.46,1281.08,26.177,47.52,52.5
2427.46,1301.91,30.264,47.46,59.6
2427.46,1305.19,27.813,47.29,58.1
2427.46,1301.35,27.994,47.41,56.9
2427.46,1299.36,27.395,48.48,56.6
2427.46,1303.12,27.431,48.06,58.1
2427.46,1311.47,28.674,48.15,57.6
2427.46,1299.71,27.261,47.8,56.1
2427.46,1292.46,27.392,48.31,56.5
2427.46,1307.78,27.475,48.14,59.5
2427.46,1305.34,27.247,48.1,56.5
2427.46,1306.9,28.327,47.4,59.2
2427.46,1305.02,26.284,47.61,55.6
2427.46,1308.87,28.133,48.27,58.6
2427.46,1308.53,27.371,47.56,55.9
2427.46,1308.73,27.271,47.18,55.7
2427.46,1319.87,26.882,47.48,58.4
2427.46,1319.23,25.971,48.58,56.8
2427.46,1319.05,29.224,47.5,57.7
2427.46,1327.12,25.633,47.91,58.6
2427.46,1324.89,28.417,47.45,58.0
2427.46,1312.76,26.946,48.21,55.7
2427.46,1297.25,26.271,48.1,55.5
2427.46,1306.24,28.48,47.04,57.0
2427.46,1320.37,28.089,47.87,58.7
2427.46,1313.37,26.665,46.96,56.5
2427.46,1317.76,29.859,47.45,59.1
2427.46,1308.92,28.579,47.86,54.4
2427.46,1317.76,27.472,48.71,57.3
2427.46,1315.85,28.131,47.96,56.8
2427.46,1291.59,28.083,47.54,52.6
2427.46,1299.87,27.892,47.65,56.3
2427.46,1311.67,27.92,48.23,57.7
2427.46,1333.68,28.527,47.29,61.0
2427.46,1317.63,26.517,48.44,53.5
2427.46,1319.48,27.153,47.54,56.5
2427.46,1322.19,27.606,47.3,58.0
2427.46,1311.9,28.019,47.56,56.5
2427.46,1319.39,27.358,46.91,59.3
2427.46,1331.97,27.892,46.61,60.2
2427.46,1313.98,26.323,47.83,54.3
2427.46,1299.94,28.318,47.81,55.2
2427.46,1284.21,27.229,48.03,53.4
2427.46,1309.67,26.95,47.64,60.7
2427.46,1293.99,26.841,49.04,54.0
2427.46,1307.34,27.777,47.81,59.2
2427.46,1316.49,27.644,47.01,60.1
2427.46,1318.81,24.543,47.2,58.0
2427.46,1321.62,26.574,47.78,57.5
2427.46,1287.67,26.868,47.74,51.4
2427.46,1283.22,28.108,47.16,57.6
2427.46,1305.11,29.348,47.68,59.8
2427.46,1293.62,26.498,47.86,53.8
2427.46,1296.87,28.236,48.56,58.0
2427.46,1324.47,27.193,47.2,61.3
2427.46,1310.14,28.567,47.67,53.9
2427.46,1306.34,27.67,48.59,56.9
2427.46,1309.2,26.808,47.93,57.7
2427.46,1332.86,29.31,47.24,60.0
2427.46,1306.52,27.539,47.6,51.4
2427.46,1290.96,27.47,47.22,55.9
2427.46,1292.07,29.132,47.8,57.9
2427.46,1308.56,26.639,48.23,59.4
2427.46,1302.53,28.163,48.66,55.2
2427.46,1295.23,26.908,47.08,56.0
2427.46,1288.07,27.017,48.26,55.8
2427.46,1289.04,28.915,47.88,56.6
2427.46,1276.41,26.761,47.79,52.8
2427.46,1309.89,28.933,47.43,62.2
2427.46,1322.77,27.66,46.81,57.7
2427.46,1332.1,28.464,48.02,60.0
2427.46,1348.59,28.304,46.98,62.0
2427.46,1333.48,28.973,47.48,54.9
2427.46,1314.13,26.314,48.09,53.8
2427.46,1318.2,27.335,46.87,57.5
2427.46,1340.44,26.58,47.0,61.4
2427.46,1339.41,27.826,48.42,56.4
2427.46,1332.25,27.237,47.85,56.9
2427.46,1315.16,27.865,47.46,56.8
2427.46,1320.39,27.986,47.79,59.1
2427.46,1322.61,27.553,48.12,57.1
2427.46,1315.48,26.518,48.34,57.3
2427.46,1319.85,26.115,47.19,58.4
2427.46,1316.71,30.328,47.24,58.1
2427.46,1284.52,25.962,48.28,50.9
2427.46,1295.84,29.069,48.05,59.1
2427.46,1305.37,27.267,47.04,59.7
2427.46,1302.76,27.451,47.31,56.6
2427.46,1313.28,27.241,47.64,58.8
2427.46,1295.03,27.727,47.88,54.4
2427.46,1304.28,27.744,47.83,56.5
2427.46,1301.05,26.447,47.08,58.1
2427.46,1284.3,26.009,47.9,54.1
2427.46,1279.17,26.849,47.5,54.7
2427.46,1290.12,28.958,47.18,57.8
2427.46,1298.09,28.876,47.76,57.8
2427.46,1309.5,25.696,47.7,58.0
2427.46,1304.54,27.451,48.22,56.1
2427.46,1305.89,28.533,47.34,57.7
2427.46,1296.38,28.989,47.96,55.3
2427.46,1319.31,27.47,46.88,61.2
2427.46,1294.99,27.708,47.78,52.7
2427.46,1286.06,27.271,48.08,54.9
2427.46,1266.93,27.95,48.2,52.5
2427.46,1283.07,27.784,48.05,57.5
2427.46,1290.61,26.552,48.23,55.7
2427.46,1288.41,28.857,47.6,55.8
2427.46,1296.33,29.65,47.97,59.1
2427.46,1293.72,27.041,48.72,57.0
2427.46,1308.48,28.049,47.54,57.5
2427.46,1334.02,26.737,48.35,61.3
2427.46,1336.98,26.974,48.16,59.4
2427.46,1333.04,28.276,47.65,57.2
2427.46,1332.12,29.167,47.68,57.8
2427.46,1313.91,27.733,47.9,55.2
2427.46,1309.68,28.27,48.22,56.2
2427.46,1313.59,27.83,48.02,56.1
2427.46,1309.55,27.424,47.59,55.9
2427.46,1309.88,26.753,46.71,58.3
2427.46,1313.07,27.677,48.07,59.0
2427.46,1327.39,27.26,46.77,58.7
2427.46,1334.48,25.46,47.04,59.2
2427.46,1328.45,27.797,47.6,56.7
2427.46,1315.25,28.541,47.22,55.6
2427.46,1297.41,27.967,47.99,55.7
2427.46,1314.22,27.33,47.57,59.3
2427.46,1311.67,28.497,48.21,56.2
2427.46,1324.33,27.044,46.93,59.0
2427.46,1297.75,26.084,47.63,51.2
2427.46,1300.44,27.747,47.81,56.5
2427.46,1321.57,28.415,47.76,58.6
2427.46,1298.63,27.986,48.22,54.4
2427.46,1296.1,28.984,47.31,57.7
2427.46,1307.66,30.127,47.49,59.1
2427.46,1312.58,28.997,47.98,59.1
2427.46,1329.34,28.689,46.64,58.7
2427.46,1330.1,26.291,47.97,57.5
2427.46,1316.03,25.883,48.24,54.7
2427.46,1318.84,27.314,47.07,58.6
2427.46,1321.93,28.145,47.58,58.6
2427.46,1309.48,28.325,48.56,56.1
2427.46,1322.3,29.687,48.07,58.7
2427.46,1301.38,26.72,48.06,55.3
2427.46,1310.04,26.455,48.23,58.7
2427.46,1288.9,27.805,48.86,51.5
2427.46,1294.84,30.402,47.83,55.8
2427.46,1314.22,28.542,47.5,59.8
2427.46,1328.92,26.722,48.25,58.3
2427.46,1318.78,27.921,47.73,55.7
2427.46,1339.25,28.502,47.2,61.1
2427.46,1340.88,27.035,47.48,58.3
2427.46,1328.72,26.635,47.97,56.3
2427.46,1326.09,29.349,47.55,57.7
2427.46,1330.25,26.239,47.6,57.1
2427.46,1311.06,28.133,47.37,54.0
2427.46,1298.06,28.441,48.58,54.7
2427.46,1291.17,28.398,47.64,56.2
2427.46,1277.41,27.716,47.52,54.2
2427.46,1295.33,29.096,47.43,58.9
2427.46,1295.32,28.19,48.23,55.8
2427.46,1300.83,28.564,48.03,58.4
2427.46,1300.76,27.879,47.54,56.8
2427.46,1322.63,29.331,47.65,62.2
2427.46,1339.03,27.214,47.84,60.0
2427.46,1352.17,28.352,47.32,61.0
2427.46,1344.97,27.789,47.01,57.3
2427.46,1358.42,29.556,47.94,60.6
2427.46,1345.57,25.843,47.5,56.0
2427.46,1326.26,26.758,48.08,54.6
2427.46,1303.9,26.942,48.04,53.9
2427.46,1310.5,25.838,47.73,59.8
2427.46,1283.45,27.917,47.71,52.6
2427.46,1283.07,27.482,47.48,56.6
2427.46,1271.44,28.909,47.34,53.2
2427.46,1276.24,28.131,47.49,56.9
2427.46,1264.64,29.541,48.16,54.3
2427.46,1269.84,27.365,48.5,56.6
2427.46,1271.09,27.083,48.46,55.6
2427.46,1289.62,27.737,47.73,61.3
2427.46,1276.28,27.448,48.62,52.5
2427.46,1281.24,29.352,47.64,56.7
2427.46,1298.07,27.752,47.1,58.5
2427.46,1282.36,26.772,48.86,53.4
2427.46,1291.61,27.955,48.01,58.6
2427.46,1269.79,27.207,47.16,52.4
2427.46,1291.19,28.251,48.5,59.4
2427.46,1273.11,28.702,47.53,53.4
2427.46,1273.22,29.168,47.52,57.1
2427.46,1255.67,28.215,48.43,52.7
2427.46,1257.28,27.258,48.47,57.1
2427.46,1265.41,28.287,47.31,56.4
2427.46,1266.36,27.22,48.57,55.6
2427.46,1283.11,27.988,48.17,58.7
2427.46,1285.87,28.921,47.38,57.2
2427.46,1291.7,26.972,47.64,57.8
2427.46,1299.51,27.344,48.53,57.6
2427.46,1298.78,26.573,47.02,56.8
2427.46,1288.01,26.414,48.5,56.3
2427.46,1279.0,28.173,48.26,55.3
2427.46,1292.93,28.09,48.03,57.6
2427.46,1291.18,26.683,47.84,57.5
2427.46,1288.94,28.039,48.8,56.1
2427.46,1295.85,29.699,48.79,59.0
2427.46,1282.16,26.261,47.58,53.6
2427.46,1286.29,25.313,48.05,58.6
2427.46,1285.4,28.931,48.75,56.4
2427.46,1288.58,27.407,47.37,57.8
2427.46,1326.55,29.014,47.67,65.0
2427.46,1325.72,27.932,48.29,56.9
2427.46,1314.13,27.641,46.78,57.1
2427.46,1309.28,28.095,48.23,56.2
2427.46,1302.47,28.496,47.26,56.4
2427.46,1295.06,27.047,47.92,55.9
2427.46,1299.49,30.063,48.34,57.8
2427.46,1301.85,27.426,46.55,58.5
2427.46,1304.61,27.786,48.15,58.1
2573.22,1326.54,28.883,48.71,60.2
2573.22,1330.71,30.382,47.48,58.4
2573.22,1321.33,28.826,48.12,55.5
2573.22,1318.7,29.87,48.5,55.7
2573.22,1355.81,29.55,46.79,63.7
2573.22,1361.6,27.917,48.1,59.4
2573.22,1341.44,28.459,48.38,54.3
2573.22,1336.74,30.569,48.1,57.2
2573.22,1315.39,29.353,47.95,53.0
2573.22,1331.46,29.14,47.14,61.9
2573.22,1328.59,27.745,48.49,56.9
2573.22,1333.59,28.818,47.73,59.6
2573.22,1361.06,29.423,47.17,62.5
2573.22,1343.78,28.815,47.69,54.9
2573.22,1319.55,27.358,48.1,53.0
2573.22,1307.13,26.763,47.04,56.1
2573.22,1306.58,30.34,47.77,58.0
2573.22,1309.52,27.644,47.54,58.4
2573.22,1315.98,30.652,48.46,57.1
2573.22,1324.57,29.907,46.79,59.1
2573.22,1316.45,31.203,48.3,55.6
2573.22,1332.92,30.606,48.41,59.9
2573.22,1352.49,28.086,46.72,62.0
2573.22,1350.7,28.55,46.87,59.0
2573.22,1332.35,27.049,48.74,55.1
2573.22,1332.45,29.563,47.32,57.4
2573.22,1330.85,29.065,49.31,57.9
2573.22,1361.45,31.1,46.66,64.6
2573.22,1331.75,28.229,47.95,54.5
2573.22,1329.78,28.671,47.73,58.5
2573.22,1335.1,30.135,47.6,59.8
2573.22,1357.32,28.263,47.9,61.1
2573.22,1343.49,28.267,48.08,56.0
2573.22,1345.15,29.43,47.68,57.7
2573.22,1332.7,27.492,47.29,56.9
2573.22,1326.65,28.913,48.35,55.8
2573.22,1333.04,29.492,48.0,60.6
2573.22,1345.74,28.629,47.78,59.2
2573.22,1346.41,28.554,48.09,56.9
2573.22,1349.47,27.173,48.13,58.4
2573.22,1346.19,28.766,47.35,58.9
2573.22,1339.11,29.385,48.06,57.3
2573.22,1339.15,27.876,47.45,59.1
2573.22,1349.46,27.629,48.1,60.1
2573.22,1344.15,27.5,47.68,57.4
2573.22,1340.22,31.2,48.11,56.5
2573.22,1340.73,28.776,47.5,59.5
2573.22,1346.24,29.708,48.08,58.4
2573.22,1367.12,29.183,47.14,62.4
2573.22,1334.47,26.869,47.92,53.3
2573.22,1318.71,27.676,48.31,55.9
2573.22,1328.3,29.149,47.9,61.3
2573.22,1341.87,30.536,47.77,60.7
2573.22,1339.54,27.118,48.72,55.9
2573.22,1350.93,30.58,48.18,61.2
2573.22,1347.79,29.931,48.23,56.6
2573.22,1344.16,28.651,48.13,56.5
2573.22,1327.35,27.52,48.26,54.3
2573.22,1314.82,29.224,48.65,56.1
2573.22,1305.54,27.976,47.59,56.7
2573.22,1306.06,30.018,48.31,56.6
2573.22,1325.85,29.395,47.85,61.0
2573.22,1332.36,30.174,47.55,58.5
2573.22,1337.38,27.734,47.7,58.3
2573.22,1351.27,28.071,47.79,60.5
2573.22,1360.76,26.769,47.22,61.5
2573.22,1368.23,27.598,48.14,59.8
2573.22,1374.71,28.935,47.68,59.0
2573.22,1395.1,26.773,47.62,64.0
2573.22,1351.8,30.089,48.58,53.3
2573.22,1360.61,28.42,47.82,58.2
2573.22,1333.6,28.031,48.63,55.0
2573.22,1348.31,27.583,47.41,61.0
2573.22,1364.4,28.476,47.13,60.7
2573.22,1345.28,29.152,47.65,56.7
2573.22,1335.97,27.418,46.32,59.0
2573.22,1341.69,27.892,48.17,59.4
2573.22,1343.2,28.314,47.2,59.2
2573.22,1351.66,30.535,47.45,58.2
2573.22,1324.14,26.902,48.27,53.0
2573.22,1306.99,28.005,47.88,56.0
2573.22,1308.21,28.225,47.59,56.3
2573.22,1299.65,28.806,46.82,55.4
2573.22,1306.76,30.482,48.42,57.7
2573.22,1312.11,28.943,48.13,57.9
2573.22,1313.42,29.846,48.76,58.9
2573.22,1322.21,31.506,47.4,60.0
2573.22,1317.61,27.956,47.08,56.3
2573.22,1339.08,30.008,48.21,59.7
2573.22,1345.28,28.32,47.66,58.3
2573.22,1350.97,27.706,48.04,59.3
2573.22,1373.47,28.199,48.46,61.6
2573.22,1373.93,29.189,47.88,60.3
2573.22,1377.0,28.867,47.84,58.0
2573.22,1355.99,27.739,48.0,53.9
2573.22,1353.73,28.143,46.94,58.0
2573.22,1376.0,27.922,48.19,62.1
2573.22,1350.99,29.277,48.42,55.4
2573.22,1343.42,30.324,48.03,57.8
2573.22,1356.8,29.19,46.92,60.6
2573.22,1341.44,28.041,47.79,54.9
2573.22,1353.1,28.942,48.43,59.8
2573.22,1360.76,27.432,47.47,58.3
2573.22,1353.28,29.995,48.41,56.0
2573.22,1347.13,28.056,47.79,57.9
2573.22,1337.68,28.365,48.23,54.4
2573.22,1349.88,30.537,47.5,59.9
2573.22,1342.64,29.546,47.82,57.3
2573.22,1327.97,30.242,48.11,53.7
2573.22,1334.63,30.005,47.16,60.0
2573.22,1335.56,29.141,47.9,57.9
2573.22,1340.73,27.504,46.4,58.6
2573.22,1319.01,29.54,47.6,53.4
2573.22,1315.03,29.667,48.06,57.2
2573.22,1316.39,29.44,48.32,58.1
2573.22,1316.32,29.048,47.98,58.6
2573.22,1327.82,30.211,47.0,60.2
2573.22,1334.32,29.231,48.24,59.3
2573.22,1335.51,28.771,47.18,58.3
2573.22,1314.9,28.899,48.19,53.8
2573.22,1359.17,29.089,46.98,65.7
2573.22,1333.66,27.91,47.48,54.6
2573.22,1333.05,28.534,47.28,58.0
2573.22,1331.42,28.957,47.83,57.9
2573.22,1318.59,28.601,47.71,56.5
2573.22,1323.91,28.641,47.97,59.6
2573.22,1327.14,29.819,47.74,58.4
2573.22,1349.83,30.531,46.88,62.0
2573.22,1348.6,28.104,47.92,57.3
2573.22,1361.27,29.02,46.81,60.2
2573.22,1340.99,29.083,47.37,56.3
2573.22,1339.68,30.366,47.58,58.0
2573.22,1335.18,28.012,47.59,56.4
2573.22,1335.96,28.27,46.9,59.1
2573.22,1346.61,29.399,48.42,58.8
2573.22,1358.99,29.383,48.58,58.2
2573.22,1330.19,28.787,48.99,54.5
2573.22,1308.57,28.99,48.44,54.4
2573.22,1330.66,28.287,47.45,61.8
2573.22,1333.06,29.127,47.54,58.5
2573.22,1319.07,29.798,47.59,55.9
2573.22,1335.38,27.355,48.71,59.5
2573.22,1332.88,29.386,47.75,56.4
2573.22,1336.16,28.394,48.37,58.9
2573.22,1333.82,29.434,48.36,57.9
2573.22,1332.47,29.616,47.84,58.6
2573.22,1363.18,29.995,46.89,62.6
2573.22,1363.25,28.125,47.66,59.9
2573.22,1360.66,28.012,47.84,57.6
2573.22,1353.38,28.697,48.44,56.7
2573.22,1352.82,28.509,47.74,59.1
2573.22,1350.01,28.303,47.16,57.9
2573.22,1340.52,30.737,48.3,56.3
2573.22,1341.72,29.387,47.58,60.1
2573.22,1340.38,29.623,46.46,58.8
2573.22,1354.93,28.795,47.91,58.5
2573.22,1355.45,28.699,48.03,57.4
2573.22,1339.16,28.242,47.39,56.1
2573.22,1356.74,29.866,47.6,60.3
2573.22,1365.8,29.43,48.05,59.3
2573.22,1348.83,27.913,48.0,55.7
2573.22,1364.9,28.21,46.84,62.5
2573.22,1369.55,29.344,48.39,57.8
2573.22,1367.55,29.379,48.56,59.6
2573.22,1354.89,26.837,47.58,55.6
2573.22,1345.18,27.889,46.79,58.6
2573.22,1329.36,28.628,48.25,54.4
2573.22,1330.79,28.142,47.43,57.9
2573.22,1337.1,31.336,47.99,59.1
2573.22,1358.54,29.46,48.76,61.3
2573.22,1372.82,29.155,46.92,60.2
2573.22,1371.58,27.968,47.32,59.4
2573.22,1352.87,28.519,47.67,57.9
2573.22,1349.7,29.884,48.44,56.9
2573.22,1374.37,29.305,49.4,62.7
2573.22,1355.79,29.318,47.93,56.4
2573.22,1361.29,28.831,46.91,59.2
2573.22,1361.43,29.123,47.57,58.5
2573.22,1366.8,29.486,47.28,61.0
2573.22,1348.23,28.642,48.23,54.4
2573.22,1346.32,28.925,47.95,58.0
2573.22,1368.98,29.998,47.13,61.8
2573.22,1353.28,25.963,47.43,55.2
2573.22,1332.6,26.91,47.72,53.2
2573.22,1342.01,29.556,47.63,58.3
2573.22,1348.26,29.093,47.7,59.4
2573.22,1338.27,28.78,47.82,56.8
2573.22,1339.29,26.684,48.37,58.4
2573.22,1367.13,29.05,47.42,62.7
2573.22,1375.22,29.148,47.4,60.8
2573.22,1350.87,27.919,47.21,54.0
2573.22,1362.61,28.829,47.62,59.0
2573.22,1351.02,27.141,47.92,56.9
2573.22,1363.83,29.022,46.83,60.4
2573.22,1377.88,28.918,47.51,60.6
2573.22,1386.31,27.729,48.32,58.7
2573.22,1386.27,29.565,48.04,59.3
2573.22,1368.05,27.539,48.02,55.6
2573.22,1347.03,27.782,48.21,53.3
2573.22,1336.02,30.519,47.51,56.6
2573.22,1356.6,30.117,47.28,62.3
2573.22,1340.46,28.021,48.49,54.8
2573.22,1338.66,28.361,48.14,59.1
2573.22,1346.61,27.539,47.34,59.4
2573.22,1343.15,29.045,46.85,57.1
2573.22,1356.04,27.992,47.32,60.5
2573.22,1351.25,27.636,48.06,57.0
2573.22,1337.37,28.866,47.49,55.9
2573.22,1314.94,29.077,48.05,53.7
2573.22,1322.44,29.641,48.42,59.8
2573.22,1344.35,28.902,47.61,61.3
2573.22,1316.12,29.955,48.05,52.3
2573.22,1335.71,29.481,48.03,60.5
2573.22,1354.97,27.448,47.11,61.5
2573.22,1363.03,29.03,47.28,61.0
2573.22,1363.39,27.783,48.08,59.6
2573.22,1360.64,28.553,47.74,59.3
2573.22,1380.09,27.121,47.73,60.9
2573.22,1376.81,28.022,47.8,57.3
2573.22,1382.07,28.002,48.21,59.3
2573.22,1381.33,29.418,47.96,58.7
2573.22,1359.06,28.791,48.12,53.5
2573.22,1338.57,29.254,48.47,54.7
2573.22,1318.22,28.656,48.66,54.9
2573.22,1314.43,29.786,48.93,56.4
2573.22,1327.55,30.111,47.41,59.9
2573.22,1320.18,30.07,49.03,57.0
2573.22,1300.35,28.343,47.35,53.4
2573.22,1295.61,29.54,48.8,55.6
2573.22,1292.45,27.971,47.46,57.5
2573.22,1337.87,29.842,47.55,63.8
2573.22,1322.65,26.462,47.86,55.1
2573.22,1330.42,28.004,47.26,60.1
2573.22,1345.99,30.078,47.71,61.0
2573.22,1364.01,29.123,47.23,61.9
2573.22,1375.16,30.072,47.04,61.5
2573.22,1342.52,28.305,47.89,52.9
2573.22,1326.21,28.741,48.66,54.5
2573.22,1319.31,28.062,47.66,57.0
2573.22,1311.81,28.576,48.34,54.3
2573.22,1305.47,29.241,47.4,56.1
2573.22,1307.42,30.505,47.13,57.8
2573.22,1298.08,27.018,48.05,55.8
2573.22,1330.51,29.614,48.5,62.6
2573.22,1321.42,28.597,47.9,56.7
2573.22,1326.2,28.718,48.13,59.5
2573.22,1345.79,29.711,48.45,59.9
2573.22,1337.78,29.131,47.78,56.8
2573.22,1340.88,28.158,47.69,57.9
2573.22,1361.21,28.573,47.87,62.2
2573.22,1359.21,28.911,48.05,59.3
2573.22,1372.85,30.239,46.92,62.6
2573.22,1354.76,27.327,48.01,54.6
2573.22,1365.68,28.631,47.66,61.3
2573.22,1340.75,27.335,47.42,56.2
2573.22,1311.76,28.866,47.84,54.3
2573.22,1352.01,28.431,47.01,63.5
2573.22,1360.64,27.521,46.98,59.0
2573.22,1379.17,26.974,47.7,61.2
2573.22,1338.43,28.899,48.41,51.5
2573.22,1312.89,28.709,47.68,54.9
2573.22,1328.7,28.793,47.19,61.1
2573.22,1339.44,28.411,47.28,60.7
2573.22,1345.54,28.725,48.01,58.9
2573.22,1363.84,28.718,48.5,61.1
2573.22,1347.21,29.378,48.25,54.5
2573.22,1344.06,29.452,48.43,57.4
2573.22,1373.07,29.686,47.08,63.1
2573.22,1385.46,29.004,47.65,60.4
2573.22,1382.51,29.575,48.22,59.5
2573.22,1366.06,28.244,47.09,57.0
2573.22,1344.67,28.764,47.52,55.2
2573.22,1349.68,29.527,48.21,58.6
2573.22,1349.37,29.791,47.86,59.1
2573.22,1352.28,28.939,47.26,58.7
2573.22,1370.49,28.829,46.79,63.3
2573.22,1368.62,28.13,48.41,58.6
2573.22,1345.34,28.674,46.84,54.5
2573.22,1350.41,29.11,48.03,59.4
2573.22,1339.58,28.604,47.56,55.8
2573.22,1339.71,29.114,48.27,58.3
2573.22,1354.42,27.273,47.16,60.7
2573.22,1347.19,27.976,49.08,57.4
2573.22,1358.78,28.264,47.86,61.5
2573.22,1334.26,29.119,48.22,52.3
2573.22,1339.07,26.724,47.37,58.2
2573.22,1343.57,30.7,47.64,59.8
2573.22,1350.57,28.132,47.66,59.4
2573.22,1337.84,27.717,48.74,55.2
2573.22,1335.51,29.032,48.02,56.1
2573.22,1326.15,28.44,48.11,55.5
2573.22,1305.31,27.641,48.15,54.0
2573.22,1313.34,29.414,48.04,59.3
2573.22,1346.02,31.395,46.96,61.4
2573.22,1343.32,28.198,48.79,57.7
2573.22,1315.52,27.749,47.41,54.9
2573.22,1351.86,29.589,47.59,63.0
2573.22,1349.63,28.771,48.51,58.6
2573.22,1330.33,29.171,48.81,55.3
2573.22,1327.19,28.715,48.2,56.6
2573.22,1354.33,29.61,47.37,62.5
2573.22,1332.62,28.411,47.92,54.6
2573.22,1339.99,29.205,47.82,58.6
2573.22,1331.65,28.236,47.93,55.8
2573.22,1325.95,28.587,47.15,57.8
2573.22,1326.38,28.631,48.43,56.6
2573.22,1328.9,29.911,47.77,60.0
2573.22,1336.58,28.33,47.32,60.7
2573.22,1331.81,28.139,47.53,57.2
2573.22,1335.26,28.385,47.9,57.8
2573.22,1347.49,26.138,46.99,60.2
2573.22,1340.21,27.731,48.26,55.8
2573.22,1333.47,28.839,47.95,55.7
2573.22,1348.36,30.405,48.44,61.3
2573.22,1324.52,29.312,47.86,56.1
2573.22,1344.11,29.049,47.13,60.8
2573.22,1371.77,30.045,47.02,62.8
2573.22,1362.82,28.669,47.55,58.6
2573.22,1375.44,29.01,47.58,59.2
2573.22,1360.67,29.593,47.55,55.7
2573.22,1378.68,28.818,47.69,62.4
2573.22,1353.35,28.66,47.56,54.7
2573.22,1342.99,28.091,48.0,54.3
2573.22,1349.35,30.059,47.47,59.1
2573.22,1345.56,29.254,48.06,58.6
2573.22,1357.1,29.892,47.5,61.4
2573.22,1355.4,28.074,48.38,58.1
2573.22,1351.61,28.241,48.11,57.3
